y,lag1,lag2,lag3,lag4,lag5,volprev,date
1,0.0237,-0.0179,0.0333,0.0169,0.0747,71983.35,2011-09-20 00:00:00
0,0.0854,0.0237,-0.0179,0.0333,0.0169,120257.28,2011-09-19 00:00:00
0,-0.1377,0.0854,0.0237,-0.0179,0.0333,52915.08,2011-09-18 00:00:00
0,-0.0285,-0.1377,0.0854,0.0237,-0.0179,47284.85,2011-09-17 00:00:00
1,-0.0665,-0.0285,-0.1377,0.0854,0.0237,23095.8,2011-09-16 00:00:00
1,0.0084,-0.0665,-0.0285,-0.1377,0.0854,32338.46,2011-09-15 00:00:00
1,0.0333,0.0084,-0.0665,-0.0285,-0.1377,88688.37,2011-09-14 00:00:00
1,0.1167,0.0333,0.0084,-0.0665,-0.0285,45360.18,2011-09-13 00:00:00
1,0.0432,0.1167,0.0333,0.0084,-0.0665,26147.95,2011-09-12 00:00:00
1,0.0432,0.0432,0.1167,0.0333,0.0084,64182.61,2011-09-11 00:00:00
0,0.0033,0.0432,0.0432,0.1167,0.0333,145150.7,2011-09-10 00:00:00
1,-0.17,0.0033,0.0432,0.0432,0.1167,44639.39,2011-09-09 00:00:00
1,0.0557,-0.17,0.0033,0.0432,0.0432,217540.23,2011-09-08 00:00:00
1,0.2806,0.0557,-0.17,0.0033,0.0432,31944.44,2011-09-07 00:00:00
0,0.0338,0.2806,0.0557,-0.17,0.0033,49687.4,2011-09-06 00:00:00
1,-0.0427,0.0338,0.2806,0.0557,-0.17,82558.56,2011-09-05 00:00:00
1,0.1322,-0.0427,0.0338,0.2806,0.0557,30846.84,2011-09-04 00:00:00
1,0.0722,0.1322,-0.0427,0.0338,0.2806,19719.6,2011-09-03 00:00:00
0,0.0441,0.0722,0.1322,-0.0427,0.0338,6975.23,2011-09-02 00:00:00
0,-0.0106,0.0441,0.0722,0.1322,-0.0427,16836.29,2011-09-01 00:00:00
1,-0.0261,-0.0106,0.0441,0.0722,0.1322,11912.68,2011-08-31 00:00:00
1,0.0158,-0.0261,-0.0106,0.0441,0.0722,19683.08,2011-08-30 00:00:00
1,0.0515,0.0158,-0.0261,-0.0106,0.0441,11810.88,2011-08-29 00:00:00
1,0.0171,0.0515,0.0158,-0.0261,-0.0106,21685.29,2011-08-28 00:00:00
0,0.0045,0.0171,0.0515,0.0158,-0.0261,24159.85,2011-08-27 00:00:00
1,-0.0379,0.0045,0.0171,0.0515,0.0158,22010.04,2011-08-26 00:00:00
1,0.0023,-0.0379,0.0045,0.0171,0.0515,83026.56,2011-08-25 00:00:00
1,0.1572,0.0023,-0.0379,0.0045,0.0171,55547.42,2011-08-24 00:00:00
1,0.0929,0.1572,0.0023,-0.0379,0.0045,7852.55,2011-08-23 00:00:00
1,0.0082,0.0929,0.1572,0.0023,-0.0379,12797.1,2011-08-22 00:00:00
1,0,0.0082,0.0929,0.1572,0.0023,37055.32,2011-08-21 00:00:00
1,0.0317,0,0.0082,0.0929,0.1572,8787.2,2011-08-20 00:00:00
0,0.0097,0.0317,0,0.0082,0.0929,9940.27,2011-08-19 00:00:00
0,-0.0078,0.0097,0.0317,0,0.0082,33765.21,2011-08-18 00:00:00
0,-0.0439,-0.0078,0.0097,0.0317,0,8222.8,2011-08-17 00:00:00
1,-0.0018,-0.0439,-0.0078,0.0097,0.0317,22939.98,2011-08-16 00:00:00
1,0.0156,-0.0018,-0.0439,-0.0078,0.0097,15334.63,2011-08-15 00:00:00
0,0.0226,0.0156,-0.0018,-0.0439,-0.0078,38183.53,2011-08-14 00:00:00
0,-0.0611,0.0226,0.0156,-0.0018,-0.0439,44142.85,2011-08-13 00:00:00
0,-0.0763,-0.0611,0.0226,0.0156,-0.0018,29759.76,2011-08-12 00:00:00
1,-0.049,-0.0763,-0.0611,0.0226,0.0156,41592.12,2011-08-11 00:00:00
1,0.0161,-0.049,-0.0763,-0.0611,0.0226,58114.56,2011-08-10 00:00:00
0,0.056,0.0161,-0.049,-0.0763,-0.0611,24254.45,2011-08-09 00:00:00
0,-0.028,0.056,0.0161,-0.049,-0.0763,114472.78,2011-08-08 00:00:00
0,-0.2037,-0.028,0.056,0.0161,-0.049,34042.22,2011-08-07 00:00:00
1,-0.0026,-0.2037,-0.028,0.056,0.0161,89830.96,2011-08-06 00:00:00
1,0.013,-0.0026,-0.2037,-0.028,0.056,102411.73,2011-08-05 00:00:00
1,0.3133,0.013,-0.0026,-0.2037,-0.028,30765.69,2011-08-04 00:00:00
0,0.0302,0.3133,0.013,-0.0026,-0.2037,50094.1,2011-08-03 00:00:00
1,-0.0123,0.0302,0.3133,0.013,-0.0026,90287.33,2011-08-02 00:00:00
1,0.1856,-0.0123,0.0302,0.3133,0.013,57242.69,2011-08-01 00:00:00
1,0.063,0.1856,-0.0123,0.0302,0.3133,21748.09,2011-07-31 00:00:00
1,0.0266,0.063,0.1856,-0.0123,0.0302,45723.44,2011-07-30 00:00:00
0,0.0007,0.0266,0.063,0.1856,-0.0123,6104.38,2011-07-29 00:00:00
1,-0.0015,0.0007,0.0266,0.063,0.1856,7257.51,2011-07-28 00:00:00
1,0.0074,-0.0015,0.0007,0.0266,0.063,32738.27,2011-07-27 00:00:00
0,0.0257,0.0074,-0.0015,0.0007,0.0266,11508.66,2011-07-26 00:00:00
1,-0.0036,0.0257,0.0074,-0.0015,0.0007,16793.86,2011-07-25 00:00:00
0,0.0208,-0.0036,0.0257,0.0074,-0.0015,31577.96,2011-07-24 00:00:00
0,-0.0239,0.0208,-0.0036,0.0257,0.0074,26623.26,2011-07-23 00:00:00
1,-0.0159,-0.0239,0.0208,-0.0036,0.0257,22455.6,2011-07-22 00:00:00
1,0.0007,-0.0159,-0.0239,0.0208,-0.0036,15165.62,2011-07-21 00:00:00
1,0.0007,0.0007,-0.0159,-0.0239,0.0208,25018.37,2011-07-20 00:00:00
1,0.0022,0.0007,0.0007,-0.0159,-0.0239,23177.9,2011-07-19 00:00:00
0,0.0256,0.0022,0.0007,0.0007,-0.0159,67575.61,2011-07-18 00:00:00
1,-0.0719,0.0256,0.0022,0.0007,0.0007,75896.31,2011-07-17 00:00:00
1,0.0238,-0.0719,0.0256,0.0022,0.0007,34375.47,2011-07-16 00:00:00
1,0.021,0.0238,-0.0719,0.0256,0.0022,17264.49,2011-07-15 00:00:00
1,0.0206,0.021,0.0238,-0.0719,0.0256,24819.54,2011-07-14 00:00:00
1,0.0022,0.0206,0.021,0.0238,-0.0719,17661.16,2011-07-13 00:00:00
1,0.0072,0.0022,0.0206,0.021,0.0238,10338.15,2011-07-12 00:00:00
1,0.0086,0.0072,0.0022,0.0206,0.021,26356.51,2011-07-11 00:00:00
1,0.0155,0.0086,0.0072,0.0022,0.0206,49160.01,2011-07-10 00:00:00
0,0.0494,0.0155,0.0086,0.0072,0.0022,45284.42,2011-07-09 00:00:00
0,-0.0458,0.0494,0.0155,0.0086,0.0072,11909.17,2011-07-08 00:00:00
1,-0.0028,-0.0458,0.0494,0.0155,0.0086,34853.42,2011-07-07 00:00:00
0,0.0564,-0.0028,-0.0458,0.0494,0.0155,54465.7,2011-07-06 00:00:00
0,-0.0237,0.0564,-0.0028,-0.0458,0.0494,111818.32,2011-07-05 00:00:00
1,-0.1351,-0.0237,0.0564,-0.0028,-0.0458,84081.15,2011-07-04 00:00:00
1,0.1312,-0.1351,-0.0237,0.0564,-0.0028,52276.99,2011-07-03 00:00:00
1,0.0691,0.1312,-0.1351,-0.0237,0.0564,16792.29,2011-07-02 00:00:00
1,0.0032,0.0691,0.1312,-0.1351,-0.0237,19453.24,2011-07-01 00:00:00
1,0.0238,0.0032,0.0691,0.1312,-0.1351,33284.45,2011-06-30 00:00:00
1,0.0384,0.0238,0.0032,0.0691,0.1312,34961.19,2011-06-29 00:00:00
1,0.0224,0.0384,0.0238,0.0032,0.0691,21043.37,2011-06-28 00:00:00
1,0.003,0.0224,0.0384,0.0238,0.0032,24398.15,2011-06-27 00:00:00
0,0.0047,0.003,0.0224,0.0384,0.0238,31452.54,2011-06-26 00:00:00
1,-0.0835,0.0047,0.003,0.0224,0.0384,15053.93,2011-06-19 00:00:00
0,0.1398,-0.0835,0.0047,0.003,0.0224,30176.74,2011-06-18 00:00:00
0,-0.0974,0.1398,-0.0835,0.0047,0.003,35536.55,2011-06-17 00:00:00
1,-0.033,-0.0974,0.1398,-0.0835,0.0047,108623.77,2011-06-16 00:00:00
1,0.216,-0.033,-0.0974,0.1398,-0.0835,49202.14,2011-06-15 00:00:00
0,0.0435,0.216,-0.033,-0.0974,0.1398,27711.9,2011-06-14 00:00:00
1,-0.0218,0.0435,0.216,-0.033,-0.0974,36155.99,2011-06-13 00:00:00
0,0.0447,-0.0218,0.0435,0.216,-0.033,73421.79,2011-06-12 00:00:00
1,-0.1939,0.0447,-0.0218,0.0435,0.216,151194.16,2011-06-11 00:00:00
1,0.0864,-0.1939,0.0447,-0.0218,0.0435,121869.97,2011-06-10 00:00:00
1,0.4009,0.0864,-0.1939,0.0447,-0.0218,92208.2,2011-06-09 00:00:00
0,0.199,0.4009,0.0864,-0.1939,0.0447,62933.66,2011-06-08 00:00:00
0,-0.0788,0.199,0.4009,0.0864,-0.1939,104925.16,2011-06-07 00:00:00
0,-0.2697,-0.0788,0.199,0.4009,0.0864,53715.04,2011-06-06 00:00:00
0,-0.0724,-0.2697,-0.0788,0.199,0.4009,55092.47,2011-06-05 00:00:00
0,-0.0618,-0.0724,-0.2697,-0.0788,0.199,24278.97,2011-06-04 00:00:00
0,-0.0525,-0.0618,-0.0724,-0.2697,-0.0788,44475.34,2011-06-03 00:00:00
0,-0.2029,-0.0525,-0.0618,-0.0724,-0.2697,72980.24,2011-06-02 00:00:00
0,-0.2271,-0.2029,-0.0525,-0.0618,-0.0724,41047.27,2011-06-01 00:00:00
0,-0.089,-0.2271,-0.2029,-0.0525,-0.0618,43479.96,2011-05-31 00:00:00
0,-0.0358,-0.089,-0.2271,-0.2029,-0.0525,45794.43,2011-05-30 00:00:00
0,-0.018,-0.0358,-0.089,-0.2271,-0.2029,17680.15,2011-05-29 00:00:00
1,-0.0482,-0.018,-0.0358,-0.089,-0.2271,7487.54,2011-05-28 00:00:00
1,0.0181,-0.0482,-0.018,-0.0358,-0.089,12247.72,2011-05-27 00:00:00
0,0.026,0.0181,-0.0482,-0.018,-0.0358,14431.84,2011-05-26 00:00:00
0,-0.0138,0.026,0.0181,-0.0482,-0.018,28644.99,2011-05-25 00:00:00
0,-0.0667,-0.0138,0.026,0.0181,-0.0482,64049.94,2011-05-24 00:00:00
0,-0.094,-0.0667,-0.0138,0.026,0.0181,29282.48,2011-05-23 00:00:00
0,-0.018,-0.094,-0.0667,-0.0138,0.026,35279.88,2011-05-22 00:00:00
0,-0.0887,-0.018,-0.094,-0.0667,-0.0138,23872.15,2011-05-21 00:00:00
1,-0.0773,-0.0887,-0.018,-0.094,-0.0667,31111.9,2011-05-20 00:00:00
1,0.0519,-0.0773,-0.0887,-0.018,-0.094,44460.44,2011-05-19 00:00:00
1,0.1083,0.0519,-0.0773,-0.0887,-0.018,24436.41,2011-05-18 00:00:00
1,0.0259,0.1083,0.0519,-0.0773,-0.0887,25403.44,2011-05-17 00:00:00
1,0.0532,0.0259,0.1083,0.0519,-0.0773,35345.46,2011-05-16 00:00:00
0,0.0332,0.0532,0.0259,0.1083,0.0519,44141.41,2011-05-15 00:00:00
1,-0.1326,0.0332,0.0532,0.0259,0.1083,18294.87,2011-05-14 00:00:00
0,0.1662,-0.1326,0.0332,0.0532,0.0259,55390.45,2011-05-13 00:00:00
0,-0.0483,0.1662,-0.1326,0.0332,0.0532,64003.37,2011-05-12 00:00:00
0,-0.2206,-0.0483,0.1662,-0.1326,0.0332,31722.46,2011-05-11 00:00:00
0,-0.0823,-0.2206,-0.0483,0.1662,-0.1326,52569.15,2011-05-10 00:00:00
0,-0.114,-0.0823,-0.2206,-0.0483,0.1662,56217.32,2011-05-09 00:00:00
0,-0.1983,-0.114,-0.0823,-0.2206,-0.0483,11520.93,2011-05-08 00:00:00
0,-0.0079,-0.1983,-0.114,-0.0823,-0.2206,21132.51,2011-05-07 00:00:00
0,-0.0424,-0.0079,-0.1983,-0.114,-0.0823,17833.29,2011-05-06 00:00:00
0,-0.036,-0.0424,-0.0079,-0.1983,-0.114,23014.7,2011-05-05 00:00:00
1,-0.0201,-0.036,-0.0424,-0.0079,-0.1983,15350.34,2011-05-04 00:00:00
0,0.0088,-0.0201,-0.036,-0.0424,-0.0079,17278.29,2011-05-03 00:00:00
0,-0.0349,0.0088,-0.0201,-0.036,-0.0424,16919.18,2011-05-02 00:00:00
0,-0.0241,-0.0349,0.0088,-0.0201,-0.036,18333.83,2011-05-01 00:00:00
1,-0.0309,-0.0241,-0.0349,0.0088,-0.0201,45772.07,2011-04-30 00:00:00
0,0.0478,-0.0309,-0.0241,-0.0349,0.0088,65427.8,2011-04-29 00:00:00
0,-0.2128,0.0478,-0.0309,-0.0241,-0.0349,57577.32,2011-04-28 00:00:00
0,-0.2162,-0.2128,0.0478,-0.0309,-0.0241,100238.23,2011-04-27 00:00:00
0,-0.069,-0.2162,-0.2128,0.0478,-0.0309,33055.26,2011-04-26 00:00:00
0,-0.1164,-0.069,-0.2162,-0.2128,0.0478,24054.31,2011-04-25 00:00:00
1,-0.0539,-0.1164,-0.069,-0.2162,-0.2128,13471.6,2011-04-24 00:00:00
0,0.057,-0.0539,-0.1164,-0.069,-0.2162,21541.69,2011-04-23 00:00:00
0,-0.0719,0.057,-0.0539,-0.1164,-0.069,66620.36,2011-04-22 00:00:00
0,-0.1677,-0.0719,0.057,-0.0539,-0.1164,39415.39,2011-04-21 00:00:00
0,-0.0853,-0.1677,-0.0719,0.057,-0.0539,39295.69,2011-04-20 00:00:00
1,-0.0169,-0.0853,-0.1677,-0.0719,0.057,21344.95,2011-04-19 00:00:00
0,0.0172,-0.0169,-0.0853,-0.1677,-0.0719,12556.73,2011-04-18 00:00:00
0,-0.0254,0.0172,-0.0169,-0.0853,-0.1677,27478.69,2011-04-17 00:00:00
0,-0.0609,-0.0254,0.0172,-0.0169,-0.0853,24225.7,2011-04-16 00:00:00
0,-0.037,-0.0609,-0.0254,0.0172,-0.0169,28869.3,2011-04-15 00:00:00
0,-0.0385,-0.037,-0.0609,-0.0254,0.0172,50304.61,2011-04-14 00:00:00
0,-0.05,-0.0385,-0.037,-0.0609,-0.0254,31111.88,2011-04-13 00:00:00
0,-0.0211,-0.05,-0.0385,-0.037,-0.0609,43397.56,2011-04-12 00:00:00
0,-0.086,-0.0211,-0.05,-0.0385,-0.037,48417.6,2011-04-11 00:00:00
0,-0.0941,-0.086,-0.0211,-0.05,-0.0385,14645.93,2011-04-10 00:00:00
1,-0.039,-0.0941,-0.086,-0.0211,-0.05,5348.98,2011-04-09 00:00:00
1,0,-0.039,-0.0941,-0.086,-0.0211,12119.4,2011-04-08 00:00:00
0,0.027,0,-0.039,-0.0941,-0.086,18207.3,2011-04-07 00:00:00
0,-0.0132,0.027,0,-0.039,-0.0941,10832.99,2011-04-06 00:00:00
0,-0.04,-0.0132,0.027,0,-0.039,8703.95,2011-04-05 00:00:00
1,-0.0694,-0.04,-0.0132,0.027,0,9730.3,2011-04-04 00:00:00
1,0.0299,-0.0694,-0.04,-0.0132,0.027,31155.46,2011-04-03 00:00:00
1,0.1304,0.0299,-0.0694,-0.04,-0.0132,3931.39,2011-04-02 00:00:00
0,0.0128,0.1304,0.0299,-0.0694,-0.04,2493.59,2011-04-01 00:00:00
1,-0.0127,0.0128,0.1304,0.0299,-0.0694,3186.77,2011-03-31 00:00:00
1,0.0128,-0.0127,0.0128,0.1304,0.0299,6875.08,2011-03-30 00:00:00
1,0,0.0128,-0.0127,0.0128,0.1304,3218.22,2011-03-29 00:00:00
1,0,0,0.0128,-0.0127,0.0128,4215.02,2011-03-28 00:00:00
1,0.0253,0,0,0.0128,-0.0127,12565.15,2011-03-27 00:00:00
1,0.0247,0.0253,0,0,0.0128,5337.15,2011-03-26 00:00:00
1,0.0482,0.0247,0.0253,0,0,11756.42,2011-03-25 00:00:00
1,0.0115,0.0482,0.0247,0.0253,0,4819.42,2011-03-24 00:00:00
0,0,0.0115,0.0482,0.0247,0.0253,14009.37,2011-03-23 00:00:00
0,-0.0568,0,0.0115,0.0482,0.0247,13262.26,2011-03-22 00:00:00
0,-0.0602,-0.0568,0,0.0115,0.0482,12147.72,2011-03-21 00:00:00
1,-0.0385,-0.0602,-0.0568,0,0.0115,3695.96,2011-03-20 00:00:00
0,0.0267,-0.0385,-0.0602,-0.0568,0,5815.32,2011-03-19 00:00:00
1,-0.013,0.0267,-0.0385,-0.0602,-0.0568,9875.04,2011-03-18 00:00:00
1,0.0132,-0.013,0.0267,-0.0385,-0.0602,14226.22,2011-03-17 00:00:00
1,0.0909,0.0132,-0.013,0.0267,-0.0385,7159.78,2011-03-16 00:00:00
1,0.0119,0.0909,0.0132,-0.013,0.0267,7929.62,2011-03-15 00:00:00
1,0.0353,0.0119,0.0909,0.0132,-0.013,2732.16,2011-03-14 00:00:00
1,0.0114,0.0353,0.0119,0.0909,0.0132,5269.24,2011-03-13 00:00:00
1,0.0112,0.0114,0.0353,0.0119,0.0909,660.31,2011-03-12 00:00:00
0,0,0.0112,0.0114,0.0353,0.0119,4822.83,2011-03-11 00:00:00
1,-0.0111,0,0.0112,0.0114,0.0353,3725.51,2011-03-10 00:00:00
0,0,-0.0111,0,0.0112,0.0114,8869.01,2011-03-09 00:00:00
1,-0.0449,0,-0.0111,0,0.0112,4546.05,2011-03-08 00:00:00
1,0.0235,-0.0449,0,-0.0111,0,4527.85,2011-03-07 00:00:00
0,0.023,0.0235,-0.0449,0,-0.0111,15271.27,2011-03-06 00:00:00
1,-0.0449,0.023,0.0235,-0.0449,0,12626.49,2011-03-05 00:00:00
1,0.0353,-0.0449,0.023,0.0235,-0.0449,12570.59,2011-03-04 00:00:00
1,0.0341,0.0353,-0.0449,0.023,0.0235,2711.89,2011-03-03 00:00:00
1,0.011,0.0341,0.0353,-0.0449,0.023,2746.67,2011-03-02 00:00:00
1,0,0.011,0.0341,0.0353,-0.0449,2741.87,2011-03-01 00:00:00
0,0.0326,0,0.011,0.0341,0.0353,22569.78,2011-02-28 00:00:00
1,-0.0737,0.0326,0,0.011,0.0341,4651.67,2011-02-27 00:00:00
1,0.0568,-0.0737,0.0326,0,0.011,23268.75,2011-02-26 00:00:00
1,0.0108,0.0568,-0.0737,0.0326,0,4744.41,2011-02-25 00:00:00
0,0.0213,0.0108,0.0568,-0.0737,0.0326,4461.06,2011-02-24 00:00:00
0,-0.0104,0.0213,0.0108,0.0568,-0.0737,13418.69,2011-02-23 00:00:00
0,-0.0526,-0.0104,0.0213,0.0108,0.0568,6718.87,2011-02-22 00:00:00
0,-0.0222,-0.0526,-0.0104,0.0213,0.0108,12095.26,2011-02-21 00:00:00
1,-0.0455,-0.0222,-0.0526,-0.0104,0.0213,1700.12,2011-02-20 00:00:00
1,0.0119,-0.0455,-0.0222,-0.0526,-0.0104,9974.05,2011-02-19 00:00:00
0,0.0706,0.0119,-0.0455,-0.0222,-0.0526,3798.71,2011-02-18 00:00:00
1,-0.022,0.0706,0.0119,-0.0455,-0.0222,36948.16,2011-02-17 00:00:00
1,0.1685,-0.022,0.0706,0.0119,-0.0455,4009.84,2011-02-16 00:00:00
1,0,0.1685,-0.022,0.0706,0.0119,7192.38,2011-02-15 00:00:00
1,0.0096,0,0.1685,-0.022,0.0706,8616.58,2011-02-14 00:00:00
0,0.0095,0.0096,0,0.1685,-0.022,7096.55,2011-02-13 00:00:00
1,-0.0094,0.0095,0.0096,0,0.1685,3240.64,2011-02-12 00:00:00
0,0.0095,-0.0094,0.0095,0.0096,0,4118.92,2011-02-11 00:00:00
0,-0.066,0.0095,-0.0094,0.0095,0.0096,13299.18,2011-02-10 00:00:00
1,-0.0303,-0.066,0.0095,-0.0094,0.0095,26559.64,2011-02-09 00:00:00
0,0,-0.0303,-0.066,0.0095,-0.0094,49632.5,2011-02-08 00:00:00
0,-0.0625,0,-0.0303,-0.066,0.0095,7021.29,2011-02-07 00:00:00
1,-0.0444,-0.0625,0,-0.0303,-0.066,2264.28,2011-02-06 00:00:00
0,0.0116,-0.0444,-0.0625,0,-0.0303,8744.11,2011-02-05 00:00:00
0,-0.0115,0.0116,-0.0444,-0.0625,0,15786.81,2011-02-04 00:00:00
0,-0.0698,-0.0115,0.0116,-0.0444,-0.0625,42222.19,2011-02-03 00:00:00
1,-0.1125,-0.0698,-0.0115,0.0116,-0.0444,8524.5,2011-02-02 00:00:00
1,0.0282,-0.1125,-0.0698,-0.0115,0.0116,5627.48,2011-02-01 00:00:00
0,0.0137,0.0282,-0.1125,-0.0698,-0.0115,31562.12,2011-01-31 00:00:00
0,-0.3108,0.0137,0.0282,-0.1125,-0.0698,63516.08,2011-01-30 00:00:00
0,-0.098,-0.3108,0.0137,0.0282,-0.1125,10383.59,2011-01-29 00:00:00
0,-0.0435,-0.098,-0.3108,0.0137,0.0282,1448.38,2011-01-28 00:00:00
1,-0.0227,-0.0435,-0.098,-0.3108,0.0137,5324.5,2011-01-27 00:00:00
0,0.0233,-0.0227,-0.0435,-0.098,-0.3108,27708.2,2011-01-26 00:00:00
1,-0.0682,0.0233,-0.0227,-0.0435,-0.098,15564.81,2011-01-25 00:00:00
0,0.0244,-0.0682,0.0233,-0.0227,-0.0435,2163.72,2011-01-24 00:00:00
1,-0.0238,0.0244,-0.0682,0.0233,-0.0227,11061.94,2011-01-23 00:00:00
0,0.0732,-0.0238,0.0244,-0.0682,0.0233,1148.4,2011-01-22 00:00:00
0,-0.0227,0.0732,-0.0238,0.0244,-0.0682,10534.27,2011-01-21 00:00:00
0,-0.0698,-0.0227,0.0732,-0.0238,0.0244,8477.55,2011-01-20 00:00:00
0,-0.125,-0.0698,-0.0227,0.0732,-0.0238,19881.98,2011-01-19 00:00:00
1,-0.1143,-0.125,-0.0698,-0.0227,0.0732,7291.63,2011-01-18 00:00:00
1,0.0323,-0.1143,-0.125,-0.0698,-0.0227,15671.51,2011-01-17 00:00:00
1,0.0937,0.0323,-0.1143,-0.125,-0.0698,18241.15,2011-01-16 00:00:00
1,0.1143,0.0937,0.0323,-0.1143,-0.125,2778.71,2011-01-15 00:00:00
1,0,0.1143,0.0937,0.0323,-0.1143,1515.66,2011-01-14 00:00:00
0,0,0,0.1143,0.0937,0.0323,27130.96,2011-01-13 00:00:00
0,-0.0769,0,0,0.1143,0.0937,20118.9,2011-01-12 00:00:00
0,-0.0556,-0.0769,0,0,0.1143,31359.77,2011-01-11 00:00:00
1,-0.0588,-0.0556,-0.0769,0,0,4857.8,2011-01-10 00:00:00
1,0,-0.0588,-0.0556,-0.0769,0,10355.83,2011-01-09 00:00:00
0,0,0,-0.0588,-0.0556,-0.0769,1691.37,2011-01-08 00:00:00
1,-0.0313,0,0,-0.0588,-0.0556,1629.44,2011-01-07 00:00:00
0,0,-0.0313,0,0,-0.0588,42601.12,2011-01-06 00:00:00
1,-0.0323,0,-0.0313,0,0,3456.49,2011-01-05 00:00:00
0,0,-0.0323,0,-0.0313,0,357.16,2011-01-04 00:00:00
1,-0.0333,0,-0.0323,0,-0.0313,1879,2011-01-03 00:00:00
1,0.0345,-0.0333,0,-0.0323,0,1425.19,2011-01-02 00:00:00
1,0,0.0345,-0.0333,0,-0.0323,5352.11,2011-01-01 00:00:00
0,0,0,0.0345,-0.0333,0,2821.24,2010-12-31 00:00:00
1,-0.0333,0,0,0.0345,-0.0333,1453.72,2010-12-30 00:00:00
0,0.0345,-0.0333,0,0,0.0345,2539.87,2010-12-29 00:00:00
0,-0.0333,0.0345,-0.0333,0,0,18609.14,2010-12-28 00:00:00
0,-0.069,-0.0333,0.0345,-0.0333,0,15438.71,2010-12-27 00:00:00
0,-0.037,-0.069,-0.0333,0.0345,-0.0333,4935.49,2010-12-26 00:00:00
1,-0.0385,-0.037,-0.069,-0.0333,0.0345,16584.97,2010-12-25 00:00:00
1,0,-0.0385,-0.037,-0.069,-0.0333,703,2010-12-24 00:00:00
1,0,0,-0.0385,-0.037,-0.069,5033.25,2010-12-23 00:00:00
1,0,0,0,-0.0385,-0.037,8650.15,2010-12-22 00:00:00
1,0,0,0,0,-0.0385,3800.46,2010-12-21 00:00:00
1,0,0,0,0,0,9225.79,2010-12-20 00:00:00
0,0.04,0,0,0,0,10682.71,2010-12-19 00:00:00
1,-0.0769,0.04,0,0,0,2000.76,2010-12-18 00:00:00
1,0.0417,-0.0769,0.04,0,0,169.11,2010-12-17 00:00:00
1,0,0.0417,-0.0769,0.04,0,525.51,2010-12-16 00:00:00
0,0,0,0.0417,-0.0769,0.04,14355.33,2010-12-15 00:00:00
0,-0.04,0,0,0.0417,-0.0769,3684.68,2010-12-14 00:00:00
0,-0.0417,-0.04,0,0,0.0417,10388.1,2010-12-13 00:00:00
0,-0.0435,-0.0417,-0.04,0,0,6415.59,2010-12-12 00:00:00
1,-0.0455,-0.0435,-0.0417,-0.04,0,1963.56,2010-12-11 00:00:00
0,0.0476,-0.0455,-0.0435,-0.0417,-0.04,5788.69,2010-12-10 00:00:00
1,-0.1364,0.0476,-0.0455,-0.0435,-0.0417,1684.25,2010-12-09 00:00:00
1,0.1053,-0.1364,0.0476,-0.0455,-0.0435,21336.33,2010-12-08 00:00:00
0,0.0952,0.1053,-0.1364,0.0476,-0.0455,3430.41,2010-12-07 00:00:00
0,-0.0435,0.0952,0.1053,-0.1364,0.0476,24592.92,2010-12-06 00:00:00
1,-0.0909,-0.0435,0.0952,0.1053,-0.1364,4319.26,2010-12-05 00:00:00
1,0.05,-0.0909,-0.0435,0.0952,0.1053,5740.18,2010-12-04 00:00:00
1,0.0952,0.05,-0.0909,-0.0435,0.0952,28560.72,2010-12-03 00:00:00
0,0.087,0.0952,0.05,-0.0909,-0.0435,2570.34,2010-12-02 00:00:00
0,-0.04,0.087,0.0952,0.05,-0.0909,20312.23,2010-12-01 00:00:00
1,-0.125,-0.04,0.087,0.0952,0.05,8157.89,2010-11-30 00:00:00
1,0,-0.125,-0.04,0.087,0.0952,21476.25,2010-11-29 00:00:00
1,0.1905,0,-0.125,-0.04,0.087,35055.4,2010-11-28 00:00:00
1,0.12,0.1905,0,-0.125,-0.04,20802.13,2010-11-27 00:00:00
1,0,0.12,0.1905,0,-0.125,1825.39,2010-11-26 00:00:00
1,0,0,0.12,0.1905,0,33531.88,2010-11-25 00:00:00
1,0,0,0,0.12,0.1905,1679.6,2010-11-24 00:00:00
1,0,0,0,0,0.12,2514.91,2010-11-23 00:00:00
1,0,0,0,0,0,4856.92,2010-11-22 00:00:00
1,0,0,0,0,0,28205.85,2010-11-21 00:00:00
1,0,0,0,0,0,765,2010-11-20 00:00:00
0,0,0,0,0,0,14652.69,2010-11-19 00:00:00
1,-0.0357,0,0,0,0,2157.56,2010-11-18 00:00:00
0,0,-0.0357,0,0,0,37446.67,2010-11-17 00:00:00
0,-0.037,0,-0.0357,0,0,32871.6,2010-11-16 00:00:00
1,-0.0385,-0.037,0,-0.0357,0,33931.01,2010-11-15 00:00:00
1,0.08,-0.0385,-0.037,0,-0.0357,8507.74,2010-11-14 00:00:00
1,0.037,0.08,-0.0385,-0.037,0,16844.33,2010-11-13 00:00:00
0,0.0357,0.037,0.08,-0.0385,-0.037,21915.57,2010-11-12 00:00:00
0,-0.1034,0.0357,0.037,0.08,-0.0385,40720.39,2010-11-11 00:00:00
0,-0.1538,-0.1034,0.0357,0.037,0.08,5031.88,2010-11-10 00:00:00
1,-0.0909,-0.1538,-0.1034,0.0357,0.037,30387.03,2010-11-09 00:00:00
1,0.35,-0.0909,-0.1538,-0.1034,0.0357,47983.39,2010-11-08 00:00:00
